Hash do merge,Data do merge,Tempo de isolamento 1 [ancestral](dias),Tempo de isolamento 2 [ancestral](dias),Tempo de isolamento 1 [pai](dias),Tempo de isolamento 2 [pai](dias),Tempo de isolamento [merge],Desenvolvedores 1,Desenvolvedores 2,Intersecção de Desenvolvedores,Commits 1,Commits 2,Arquivos alterados 1,Arquivos alterados 2,Intersecção de Arquivos,Conflito,Arquivos,Chunks
11343d469e4fb580471b31c93d596049e97259e1,2012-11-15 23:58:35 -0800,0.0000000,0.0000000,0.9971875,0.9345139,1.0018866,1,1,0,1,1,2,1,0,NAO,0,0
cae29941ea810694953e5bf21d6620a499d53b31,2012-10-22 21:37:32 -0700,0.0424537,0.0104861,0.8134491,0.4290162,0.8199306,1,1,0,3,1,9,2,1,NAO,0,0
6452e5976b9af0e0675b6b47e7a62a5117fea765,2012-10-18 22:36:33 -0700,0.3992361,0.0000000,0.3201736,0.3777199,0.9142940,2,1,1,3,1,4,2,1,SIM,1,1
de3e5042fbb1a44da59b50977afeb51ade5da2a5,2012-10-18 08:21:01 -0700,0.0870255,0.0050463,0.1113889,0.1034259,0.4235995,2,1,1,3,2,4,2,1,NAO,0,0
c25fb4c743de079972bea37889bfb7f5ffdb3f4a,2012-09-26 22:31:18 -0700,0.0745718,0.0000000,0.6046528,0.0188310,0.6053819,1,1,0,2,1,9,1,0,NAO,0,0
5e592fbf29124c0116a864e53500ce995835d5f6,2012-06-29 03:58:54 -0400,0.0000000,0.6500463,1.5553819,1.4788426,1.5882870,1,1,0,1,2,3,2,1,SIM,1,1
d5be43695a72fce063ffb70824bd16ca45e4a4a5,2012-06-26 00:31:43 -0700,0.0481944,0.0282176,6.9067245,0.7027894,6.9092130,1,1,0,4,4,5,1,0,NAO,0,0
3d2428b27877229feb5c30968e4626f998eb2b07,2012-05-29 10:14:54 -0400,0.0000000,0.1049190,3.2737616,3.2713079,3.2739236,1,1,0,1,2,1,3,1,NAO,0,0
c8f3b128cb2edcb6529b691e8a3a5ac4482205b0,2012-05-19 21:11:09 -0700,5.2294213,0.0000000,6.2606713,1.9097917,6.2621181,1,1,0,21,1,21,2,0,NAO,0,0
dcb62a3df5f981228fe79ac55dbe82ae2a1bea33,2012-04-26 23:34:10 -0400,0.0000000,0.0071296,0.3243750,0.2638889,0.3245718,1,1,0,1,2,4,1,0,NAO,0,0
aebc8bda4dc074b74d845f7427ba4abb5966d84e,2012-04-23 20:18:46 -0700,0.1423264,0.1376273,0.2721759,0.2568287,0.4449306,1,1,0,3,4,4,3,1,NAO,0,0
588c6b978bafc8619d18f077cbfdc220cba0502f,2012-04-22 20:34:50 -0700,0.1405324,0.0279745,0.1598611,0.2281944,0.2325000,1,1,0,5,3,8,4,0,NAO,0,0
9a65fa200d49ba5ab95a8ac0b49ac26ed279910e,2012-04-14 15:49:00 -0400,0.0014352,15.1255556,0.3069907,3.7423264,7.9545255,1,3,0,1,5,1,6,0,NAO,0,0
2f4e926e34630556a72a6e487440fad46abf9f96,2012-04-09 14:11:35 -0400,73.2181597,7.2258218,39.1817477,35.0243403,42.0686227,16,2,1,60,2,15,1,1,SIM,1,1
c33e1506f48c6a37b27daa5fa6bc3edb7c19609c,2012-04-06 16:54:29 -0400,0.0000000,2.8061921,3.2115509,2.9328819,3.2117824,1,1,0,1,5,1,3,1,NAO,0,0
110523f9cf80606eb740f1219e752cce1757613a,2012-04-02 12:43:06 -0700,87.9673727,0.0000000,35.1239236,7.0235417,35.1328819,9,1,0,33,1,11,2,1,NAO,0,0
62114126d96cbd18b4bbc81cfc87f888be30e1d3,2012-04-02 12:27:38 -0700,87.9519097,0.0000000,35.1084606,11.9782176,35.1221412,8,1,0,31,1,11,2,1,NAO,0,0
18ba865009f651227f700c8720da69f6acc75121,2012-04-02 12:07:28 -0700,87.9473958,1.0966435,10.2742361,3.2334259,10.2784259,6,1,0,10,6,8,2,1,NAO,0,0
4fa0a9f4d53b44bfde27d8022d791f28abff62c9,2012-04-02 11:51:56 -0700,87.8955787,0.0000000,6.9988773,3.0456366,7.0440972,4,1,0,6,1,7,3,1,NAO,0,0
180b8b0c833dd8b81c024b2a59402706a5a74894,2012-04-02 13:46:49 -0400,87.8748495,0.0000000,6.9781481,3.9860648,6.9988773,3,1,0,5,1,7,2,1,SIM,1,1
60adb34d0c1738782c3dc44eeea29504a6ef13dd,2012-04-02 10:13:04 -0700,87.8682176,0.0000000,6.9715162,4.6370486,6.9754398,2,1,0,3,1,5,1,0,NAO,0,0
dc55088cd6d7b160c67214bbab9bd5d6e02ef93d,2012-04-02 13:07:25 -0400,69.0600000,52.8441551,69.0649306,34.0413426,69.0654051,10,2,1,34,2,14,5,1,SIM,1,1
548baddd31ad9c9df04fc3dbf776825157ba73ca,2012-04-02 13:06:44 -0400,0.0000000,15.0480671,35.0236921,28.0532523,35.0242940,1,3,0,1,16,1,6,1,SIM,1,1
00ed5d70c8142556530c8459f3af0ddffc0e7875,2012-03-26 10:48:26 -0700,0.4202431,3.0307407,2.0784144,5.2940856,5.3019560,1,1,0,1,2,1,2,0,NAO,0,0
a2a35c10cec12fac562ca39b692b0eaec225e20e,2012-03-19 11:46:26 -0700,2.1232523,2.0701736,6.6964120,6.7930787,6.7952315,1,1,2,1,4,1,3,1,NAO,0,0
23931b27163573f37292ff8849e38be62ab24a4d,2012-02-17 10:07:24 -0800,0.0000000,0.0000000,0.0015972,0.7982523,0.8584028,0,1,0,0,1,0,1,0,NAO,0,0
107c432439486dfb6df144ae81126931b4846c02,2012-01-24 10:33:22 -0500,18.1113426,0.0000000,0.0007176,0.6921875,0.6922801,1,1,2,1,1,1,1,0,NAO,0,0
61e21c5dbbb886391cab575d2a203c72812ed3e8,2012-01-23 17:57:31 -0500,5.8501736,10.2491667,0.0001389,12.2605903,12.2613079,1,3,1,1,8,1,8,0,NAO,0,0
f1ecedf64aad46d3cebbafb8b438fe6e699432b6,2012-01-23 13:03:56 -0800,0.0002083,0.0000000,10.1579861,5.4816088,10.1684375,1,1,0,1,1,2,1,1,NAO,0,0
f6a1b97426398b54bf42163fb4d1c57f2084a20f,2012-01-23 15:48:53 -0500,0.0000000,0.0025694,12.1717708,2.0139931,12.1719792,1,1,0,1,1,2,2,1,NAO,0,0
ef5a61567a40f8bee68a16895253c3c0f794a00c,2012-01-11 11:41:26 -0500,0.0000000,1.9818056,0.8841551,6.7341898,6.7343287,1,2,1,1,6,1,10,0,NAO,0,0
8905ac64f9893367ec69c9abb4eea2278ee17c76,2012-01-09 09:21:50 -0800,0.0000000,0.0000000,4.7606481,4.7523843,4.7623843,1,1,0,1,1,1,1,0,NAO,0,0
f79c5ab3e19b0ca4b77ff0281136d234faac2eb3,2012-01-04 16:00:40 -0500,0.0000000,13.0425926,0.0264236,0.0038310,0.0264699,1,1,0,1,1,3,1,1,NAO,0,0
f7292c1566bc2f719f1a15caea64703bb5368a33,2012-01-04 12:28:04 -0800,13.0305440,0.0000000,15.3160185,2.2772569,15.3198495,3,1,0,5,1,4,1,1,NAO,0,0
ecef23c1cba0a4876c54dac850e941ab21a3fb42,2012-01-04 12:10:56 -0800,0.0000000,0.9485301,8.0163194,1.2118519,13.0187963,1,1,0,1,2,2,1,0,NAO,0,0
b4a38439ce53ea80fbf008b2f44814349a135697,2011-12-16 10:09:48 -0800,0.1126620,0.0019560,9.1080787,1.1834722,9.1233796,1,1,0,3,2,4,2,1,NAO,0,0
