Hash do merge,Intersecção de Desenvolvedores,Arquivos em Conflito,Arquivos com Conflito causado pelo Mesmo,Arquivos Null,Relação Arquivos Mesmo / Total de Arquivos
84bd000d025591c07daa8845db0605c7ec80fe47,0,1,0,0,0.0,
