Hash do merge,Data do merge,Branching Time
7e6af5c031988e7a7c576c6bbbd1747ddfe548cc,2019-05-07 17:52:54 +0200,"69,9498843"
4b78ba61eac32cefa41da09149e0500e23cb06ec,2019-05-06 08:30:56 -0500,"61,9710648"
f70fff8ad236374f66719b010fc5eea477c581e8,2019-04-25 13:28:34 +0200,"56,8382523"
cedcbc863d4ae224430b83aa8c8e2781715ac3c5,2019-04-22 21:26:54 +0200,"55,1216088"
bdc205c830186eedc45fb03412c07aa14355d482,2019-04-22 16:07:04 +0200,"54,8990625"
cfd5929785845000f26db851b94675d6154737b9,2019-03-12 17:23:52 +0100,"13,9940162"
0398581a446b83e887e3e42945329f2b59e33e34,2019-02-26 11:11:26 -0600,"0,0207986"
53b59cd0ba6c9e99a9559b121ca390e023feab55,2019-02-26 18:02:29 +0100,"0,0211806"
0629a067a84a5f2c9a2d952e1231873ecac9d5c2,2019-02-26 17:45:35 +0100,"173,1229051"
f191f6f9c37347999e1fafb469bb88331ebf13c0,2019-02-26 09:42:51 -0600,"173,0098958"
505a891db69cc5d217ca2cf588c517b64486392d,2019-02-26 07:58:35 -0600,"173,0049074"
0ee4cec5239861bdd7a962e18346a1b6f4770b85,2019-02-25 14:32:57 -0600,"33,2562269"
b681370492d2903d5016d5be0ba401c6a4078506,2019-02-24 18:52:42 -0600,"0,8110069"
1d8add88f783eb2c0ef2814968908e725f0d5e43,2019-02-19 21:58:38 -0500,"62,9835185"
3c53897ee4e7eca8f8508ff9bd10e221234efadb,2019-02-15 18:47:27 +0100,"162,1677083"
2f2fe98aa9b97640509c5f930973b1fa84abe122,2019-02-14 11:03:51 -0600,"5,2373148"
864b1de19ba77b15889622756e2e992e1fcd4377,2019-02-05 07:37:34 -0600,"0,8383681"
3702622461682142ff46ef342ee8741dada69e8d,2019-02-04 07:31:43 -0600,"0,0564931"
3a550dee8536d6a24a475c42c770af3b1fe6230f,2019-01-11 08:53:23 -0600,"127,0446991"
35de8c9854c71ef363c13bb47c01247b699a8569,2019-01-10 15:19:09 -0600,"10,8592708"
29494438f1206fcd66fb89a046d78b5f15c39475,2019-01-10 13:04:21 -0600,"330,0694444"
4070dc98d434ccabc73879b53ce9b4b008b6ad7a,2018-12-18 09:06:40 -0600,"100,0368981"
70532dd8ae1eb4cf27c66c92d8bc6fa4ed2c7a18,2018-12-15 08:37:28 -0600,"2,9226736"
c8ec9d435815bdf1042328b5a52df3d35b6ff0cd,2018-12-11 16:05:51 -0600,"15,233125"
b926f2e1142e826eda21948481d5afd0ad4c2552,2018-11-27 08:16:04 -0600,"0,906088"
2a483bbf60566cab6fbd0340fb3877fc09889bc3,2018-11-22 08:28:25 -0600,"1,7132755"
3f09521d01783c1ceec23cd44600a6984733b93e,2018-11-22 10:26:38 +0100,"1,2403356"
ac8e6fb12455c64e108204a9466783196725aa5c,2018-11-20 21:46:22 -0600,"8,5401389"
de1f472d767236713870e424a87bcf2ab4ca80cf,2018-11-14 14:36:55 -0600,"1,2141088"
122e99c1fbc55f82c8e2a2d38e099202fd022058,2018-10-31 01:41:56 +1100,"0,245463"
79e8ff4290c61a6e0f4b49732053919801581133,2018-10-31 00:33:05 +1100,"0,0330671"
05e54193ba97719983a87e1944d436e8423cc1aa,2018-10-17 13:43:21 +0900,"0,3371991"
1cb18d11acfc918529c1747ee5138f35a467f065,2018-10-05 14:23:33 -0500,"233,2193403"
6735b84ccc4f263f54190658eb402f0637338b5d,2018-10-02 06:56:28 -0700,"0,4710532"
5b7f3b20617f2bbc38d6bda6f4aa02cff4a386f6,2018-10-01 06:15:30 -0700,"0,3163194"
c25f6c4e61b6b5f48d33a9bb73cc5801814978d2,2018-09-14 10:38:35 -0500,"1,8187037"
f1a6729546814f9da3883f629d3497c473643124,2018-09-06 14:42:39 +0100,"204,0027199"
26cfda28d3735c5b5da70b6fa8bdec128b4e46a2,2018-09-06 14:42:19 +0100,"298,7226042"
7b9ab57dd613aa70cac10eb5536fdcc6c5d31c32,2018-09-06 08:22:27 -0500,"0,9553241"
5ad5cdce8c785d09e1205ba890f81f3002dadda3,2018-09-06 08:10:04 -0500,"0,3762153"
8c41eae20023fc76719c0ebfeb628008486a49d8,2018-09-05 08:25:18 -0500,"0,374919"
6fcb8945c84953a18b96e17f2d17f866612c747f,2018-09-04 12:01:27 -0500,"0,0107407"
b0651d2467f1428eadc505e1b3b4f5678611927c,2018-09-04 08:12:22 -0500,"174,7715394"
577ae1c0198e35b585fae339cf16b157540ae6e0,2018-09-04 08:09:48 -0500,"9,8507176"
6cce5303c7a1ac39f50b27838fa074f102807b3f,2018-09-03 15:56:09 +0200,"173,1079861"
43747693bdec524119a985f53ebf8b8c1f631492,2018-08-31 14:58:05 +0200,"0,0957292"
2330aa7504f85abe1d71946b6b478c9167041dcc,2018-08-31 13:53:35 +0200,"4,1283218"
663f7c2c05fab2083eb2bc559f86d4e9776a9a32,2018-08-25 20:11:29 -0500,"164,9213657"
