Hash do merge,Data do merge,Branching Time
ed83f77b6dc930a3642f68fb4fa671d26656d0d6,2019-11-27 09:57:21 -0800,70.4599190
42fe353c142a9115960dc00b76b4345769e3b2a4,2019-11-06 15:28:11 -0800,43.1135301
815330e61f26b399ad69331744eba978c7294914,2019-10-30 15:28:52 -0700,68.2989005
7aa6eee5145df2efc5cfee8c952a4df091c59e5c,2019-10-29 18:22:36 -0700,13.2625694
0764275c30d7cbfb3e93a52bfb0d07e5a41794a7,2019-10-29 14:27:47 -0700,0.9599074
14d7a44c509bdc9d2eab2500f41a7086bce11ec4,2019-10-29 13:52:56 -0700,0.8660301
98df06dde8e2d7b331f99dfe91d44666059beaa2,2019-10-25 09:53:48 -0700,8.2260069
56b74d3652c037c86d95766ccdd75092b7b8e17b,2019-10-23 15:14:59 -0400,7.0030093
6f04f526d4802fbb0860991b5719192014aa67b9,2019-10-22 16:26:19 -0700,0.0185764
f21e9312e82ff46ee2ee1045fee6eeb7ea07e743,2019-10-22 15:22:40 -0700,0.0241782
159b6262ea955ff26e1fe97f202dc7527f59dffc,2019-10-22 10:17:05 -0700,6.2712963
8cf13249eab1562de81bc4c426aa8aa8a979b6fb,2019-10-21 17:41:54 -0700,10.9954745
eea12682ee99cefaa751c2ce6d49bdf3122242a3,2019-10-21 14:48:19 -0700,33.5528125
f84fd300b87657d78f4a4ab9e25eb5be4452b3a0,2019-10-21 12:50:38 -0700,3.0736574
ff6626f86916f5d1a98526eee08903127f81af17,2019-10-21 12:36:07 -0700,6.0270833
e8782aef226fc2631f0e7f872e3bea7fbc3d1b9f,2019-10-19 09:06:18 -0400,8.5526273
b845800bdfcc81c8c72e2ac6fdc2c1df0cdab6f9,2019-10-18 17:35:59 -0700,8.0464815
f33465416fd210e73cea0baae70c4190fd9d6903,2019-10-18 17:35:37 -0700,0.0522685
241de735569c2f964d4211812f98c4e37c9d97bd,2019-10-18 12:07:03 -0700,7.7195602
1bfc47252fa2c02416dec8417723e247faae466d,2019-10-18 09:44:51 -0700,7.7010995
580e3f56aab5e682f773561f92eea7896c1bfc30,2019-10-17 14:19:49 -0700,0.9769792
fde10a24942da783d2825b295e7c166eb0306380,2019-10-17 12:54:26 -0700,2.1757755
575339c2e113fd9a273c8926d9b50b18e9fbb229,2019-10-17 12:26:16 -0700,2.1562731
40556895791f820d08b4129057fd2b9c8a31f068,2019-10-17 12:22:25 -0700,4.0893403
5d20c573a65844672c45ca883db519a15c041920,2019-10-17 13:08:32 -0400,3.9911343
aaadb17afeafda865db7b941d5723097177db5fc,2019-10-16 08:14:47 -0700,2.9316898
f24db4ccf450a01bb4f8f5a47317e1fab87c714a,2019-10-16 08:07:25 -0700,28.0067014
22c15a2e6e256b4118f3b16d7e0bbfa7c00b7bd5,2019-10-15 15:09:45 -0700,2.1847685
a685ac426c168a9d8734cac69202afc7cb022408,2019-10-15 12:10:53 -0700,2.8988310
35a6426a79176f047a93f69f76e8b9410cf16654,2019-10-10 16:01:39 -0700,22.5652778
57d7edb7bd28487e818e9d109319beb574938e6d,2019-10-10 13:08:35 -0700,22.5123611
ae4abc5f5edb78649aad557016c71b6222e3df3b,2019-10-10 11:52:23 -0700,22.4437616
616200125459bb484b087f33c9925ef17e2768ce,2019-10-10 10:13:36 -0700,110.8071644
6104f746adb18193d522f5b2e0128a73c6bc874e,2019-10-09 13:23:05 -0700,5.4929167
09a87b9e91333b7ca9b1efd058b4cd6d9936871f,2019-10-07 10:12:31 -0400,1.7275347
d415b57d019655519bc73838b7d194278ae84365,2019-10-05 18:04:30 -0700,1.7003356
afe6f4c95c3a163ae0557b87ca4eb6c0b86a7505,2019-10-05 17:48:53 -0700,1.5136806
323c2560ad5bc85b81460a6593af5e0ed5b912e1,2019-10-04 16:15:48 -0400,46.0244329
a3a55cab2c38f70576f6e2bcd07dc8abf72db692,2019-10-01 16:20:28 -0400,1.1380093
20f42f45ff871f528a3a08a6e8ae59a4127c832e,2019-10-01 15:37:23 -0400,0.0106019
a04f1eb7f0deac8159fcf8db30522fe4e92554a5,2019-10-01 15:12:29 -0400,0.0607639
