Hash do merge,Data do merge,Branching Time
3152f9436292115c97b4d8bb18c66cf97876ee75,2019-11-27 14:20:17 -0800,94.7185069
7c3d53ed640fd157bbd80e71f97520fb060dfb62,2019-11-27 13:56:52 +0100,70.5201968
4afda3bb7cc535831a1165f97c419ba7ba22f539,2019-11-26 23:35:24 +0100,94.0493287
b55a25a4257e1ce5852814e776d3b3f4c9b81532,2019-11-26 12:53:15 -0800,69.7086574
a4a0429eec76dc2bb7d7649b8c851b2ec0f0beeb,2019-11-26 12:06:47 +0900,69.7084491
7bd40b56effa37adf99485790cf56d6c9765cef9,2019-11-26 12:06:29 +0900,69.6700347
a3f3a8cc5e5b3ac258261887ebdf9217558172e0,2019-11-26 03:11:10 +0100,69.6177546
d2d8e96f5163da77f31aad7ffb0e00ba99d682c9,2019-11-26 09:55:53 +0900,91.8290741
8840071c26093d0589edb659b329e82892e496c2,2019-11-24 07:36:05 -0800,88.8855208
d1d5f6476656c6aad457e2a91d3436e66b6f2251,2019-11-21 08:57:22 -0800,84.7207523
10866714412aea1bb587d1ad14b2ce1ba4cf4308,2019-11-17 14:00:06 +0100,31.1384375
4124e78d5703c1f5162ac1a104498d9f004f108f,2019-11-16 14:13:35 +0900,82.7511458
4f8070c84d568a64fe34b91fc8a8ebc33f6600db,2019-11-15 22:43:52 +0900,13.5631134
44d39013868abb9fd9b2091dd4f7e1c27f3fb610,2019-11-13 15:37:03 -0800,79.9175694
c83188248e9c310b766942eac50fc84c533b7abe,2019-11-12 09:43:31 -0800,6.9986806
9bcbc6603260203fc9fa9d7c90f9fdcfe4dc3df2,2019-11-11 17:14:12 -0800,75.9887847
36ffe9edc2b37a5154633f3fbc260217114039d4,2019-11-08 11:26:04 -0800,0.1854861
1a88e0255496ca8a5ffa70e845da43381c7fc8ea,2019-11-07 16:44:17 -0800,9.7635995
e9bd017b680cf3eb05d8db21500979ac22969658,2019-11-07 12:42:03 -0800,75.0168171
fee149e723dff096cb77cfa28f0eabc7b3830990,2019-11-07 12:06:26 -0800,75.0142824
154cf042fdc35801d280ae2d67128cdcd561b6a2,2019-11-07 12:02:47 -0800,74.2716898
31abc6c089eb5acc8161f480335b33b12564a565,2019-11-06 15:24:31 -0800,74.1049884
