Hash do merge,Data do merge,Branching Time
40763d3962507ef3e25d3c7ea597de21fd0a870d,2016-06-23 19:24:38 -0700,147.8212500
e3207005daa30fd829c5051166d51d1081ca8769,2016-06-23 17:31:33 -0700,147.7400579
0c6d50d9c08d743443989f864156a725d99e079b,2016-04-12 03:58:08 +0900,81.2965162
881f16553cbc624cd695cd592bcf74c4b7ab4453,2016-04-12 03:57:43 +0900,74.3785417
e5a8d4d2d98b0ab7eccd18bc6d8f8d31cbe9150a,2016-04-11 08:45:11 -0700,74.3784028
fb0253edea0798185be803b4fa613bbdd5d4bd9d,2016-04-11 08:44:59 -0700,74.3122222
438ad63cdf3fec7610e357a25851fe5bd14bd049,2016-04-11 23:09:41 +0900,72.4422801
7e9a67d8eeca7fbed7ff4111be86a65c6247c05a,2016-04-11 23:05:33 +0900,72.4385069
0ae070885d9ee9713f6184c84a950ebae9858775,2016-04-11 23:00:07 +0900,38.2748032
36d99d8d84f5cff3bb97f12c9c2a810e6df66704,2016-04-11 22:20:46 +0900,25.0178588
3c7350fa58357393c5fe87d2f853fd655bef88ed,2016-04-10 11:24:42 -0700,16.8473380
f9db72997fae6a01ddc0eb92735644a34a09af69,2016-02-14 13:57:06 +0800,15.1473264
f4e9e71c56abe65a718870927db9a406cf933997,2016-02-14 13:47:59 +0800,0.9661343
7091acf24cc56e511650b50e421cf8e3774c3cfe,2016-02-13 14:41:15 +0800,14.1797801
7760a71d90f5ae9c2a468811a49fdffe22c500c5,2016-02-04 13:28:29 +0800,5.1328356
2f26a2bdb4112232015dfbce96c5fb8bf52c4ee1,2016-01-31 15:45:35 +0800,1.2280093
abcedf53ecdfd34739aa83a63923dde3d393c357,2016-01-31 11:23:02 +0800,9.6463657
24456fdcbe640ac0230a41b3d2cf04d362ad51f2,2016-01-31 11:21:30 +0800,8.5810648
2a91fd57c716a350493072cc457de17ebc1b801e,2016-01-17 15:25:32 +0900,33.9526968
fe891293b27a761c067c5813ec7ad1f1ad09d61d,2016-01-17 15:23:35 +0900,27.8792824
6e450f75b4f58e0325e020a0a05603ba2d1391c2,2016-01-17 15:22:52 +0900,9.3493750
22c985cae651b3404d789ee661e8aa67723424d3,2016-01-17 15:22:05 +0900,1.3944560
7b420295ef13015fbe04289ada44af55e36cc72e,2015-11-23 09:31:48 -0800,284.8403356
c504315982481ffa6e52424c6ecf7c00b40bab2f,2015-11-23 09:19:35 -0800,284.8399653
520b5c37d5fb39d230a5466e558aa64ba6de156f,2015-11-23 09:19:03 -0800,91.6421759
aecf3bf71c5690ae8cf7e92bf1884ea39ed88657,2015-11-23 17:37:07 +0900,283.8926736
8683206e31d7eb8b9903773a0ca5430344aa0733,2015-11-22 10:34:57 -0800,283.8802315
988d9d2346ba64e90ce7a9fa965cd531ad46c3f4,2015-11-22 10:17:02 -0800,291.0462384
65f75d77329071897668e79f1fdeb08047912684,2015-11-21 10:46:26 -0800,176.0080787
67d1a67b1c233eab979bad172531286ce690302b,2015-11-21 23:21:39 +0900,175.1034491
2a4f7ae161f46ab10d7c2bcfad7ab7ba07a810c2,2015-11-20 12:59:05 -0800,252.2657292
a39d7c2ae46f7577d066465c3a1510a1ae416a47,2015-11-18 12:56:01 -0800,249.0866782
4ba266d4048cb72bb9f7fc5fb8e070dc603cd31f,2015-11-16 15:55:20 -0800,249.0792940
b1775b1cb87becef785861001fc9c7c42e2a3b62,2015-11-16 13:15:08 -0800,285.8608565
ef52967301b80c01e389830bcb5e14729fedc7c4,2015-11-16 13:12:26 -0800,91.7734375
fde38b1bd72b333658cc06a8b9e1b606f6780d63,2015-11-16 13:10:24 -0800,67.8974190
21ea31a34e0bb83a7aab8f4ff2f6f3c665bb816a,2015-09-21 04:30:59 +0400,242.1801620
e41483be9e145f9d09dcb665316da58b51d98bd5,2015-07-14 20:04:44 -0700,174.2895486
a2f6bb99d640490d279c16352c4ca87dabff428e,2015-07-14 18:02:56 -0700,174.2070023
876833198dcae62521f0706e3f381c094db2faf5,2015-06-05 11:51:30 -0700,113.2246181
91c7bde34b1966ace32eb41f741b55ad3927a127,2015-05-27 22:55:15 -0700,125.8038194
3f72dd3322bcefff07b5976ab817766e421d237b,2015-04-10 21:38:41 -0700,53.1803704
916872587fd6e0280e9538f712b91d0460bc3a2b,2015-04-05 15:51:54 -0700,50.1378356
a7072845ea899cd563f3e1b86f93354e36aa8756,2015-04-05 15:51:49 -0700,31.1726852
213577204a60b7356834582f5b287c2c32688c17,2015-02-04 18:17:49 -0800,58.4330093
58eaecad270f370eeaeeffe3437eacfb6065ef41,2015-01-29 20:39:00 -0800,5.0134259
83b36e54ac975938782c1b44acacb3cc5d1799e0,2015-01-23 10:04:43 -0800,1.0696065
f57505fee7c97078b3bf813d084523473dd187bf,2015-01-18 18:53:17 +0000,41.3974190
b8ded0d725d7a9c5d236924a0d3197a58f067c1e,2015-01-17 12:23:06 +0000,40.1266435
086ccd2708ddab21412c29ec4b59d657d9363658,2015-01-17 12:22:11 +0000,6.2985880
864857cb6f9135e79a6257136a4e030d89e0a283,2015-01-17 12:21:53 +0000,2.8741667
b9aaa1607cdcedb092f9fd65e21f4b3cb30149dd,2015-01-10 14:48:59 -0800,19.7196759
d1304c5d824b455f4055dbfec8ff7c5f74031da0,2015-01-10 14:33:21 -0800,14.5140162
bd479a9cd69099c4ea67b815f189579c5a9604fe,2015-01-09 16:36:38 -0800,0.0039815
5bd67195deeb0dab905377217d1ead07e4e1cd59,2014-11-21 02:57:35 +0100,45.8654514
973e6cc9820fcc8e6d5345fa109923739e9e3328,2014-11-12 10:04:09 +0100,21.7393981
3352d1d72690cdec9794c5f3541c9c778f2dbcee,2014-10-13 08:52:46 -0700,121.2083333
da358084f0282c64426b17adf85b1ae558a15475,2014-09-26 01:13:18 +0300,100.3650231
1b4f6a5324b1f68cba29b511c9365a368cde991d,2014-09-22 13:38:14 -0600,100.3266551
99346eddc5c879d465e1633c1371d60bd59c6e4d,2014-09-22 12:42:59 -0600,100.3260880
051ffa0440ffb8d1f8a05c14a30f664b36a28786,2014-09-22 12:42:10 -0600,100.3159606
fa4fa3365af2d04947de908082a9390c5d98d978,2014-09-22 12:27:35 -0600,62.2688657
83709e948793ab27d1247141e5a17d86ee06b258,2014-08-12 15:47:12 -0700,0.8298264
a40068b5f328fe50a2cd1e54c681be792d89a595,2014-08-01 13:45:32 +0100,10.0325000
3d9e52cf93b7047c90fc395361a868f17aa7be58,2014-07-17 12:20:17 -0700,8.2840394
d6e6e8a2f89401ad809c5e51b82a3f494009c772,2014-07-15 18:25:59 -0700,6.2269560
968e94e42b08cffe5c7f1a8fb734cf429b672019,2014-06-30 23:32:23 -0700,7.0523611
c18ed5fd4d2b91345ade91c6873e19b4ef8816dd,2014-06-30 19:10:26 -0700,9.2799306
6f7bab5dfd611a27bdc23963cbe28f4133e980ac,2014-06-13 10:10:40 -0700,9.4736806
398511ddee97c56a8f682138fdf65a5e6796eef5,2014-06-02 20:28:42 -0700,0.0147222
