Hash do merge,Data do merge,Branching Time
2b3a9414570af623853ca0f819c7d77d0511f22c,2016-03-18 19:47:15 -0300,4.2102894
9332497701f2c69bf0bb6d38ce59a51ca7abe78d,2016-02-11 12:29:09 +0100,5.2606019
200e06a5ee01a5fb7c8d83dfbc59427db59798c2,2015-06-19 11:01:31 -0600,0.2215278
9851e54121b3eebd3a7a29de3ed874d82554396b,2015-06-10 21:41:48 +0800,4.9062384
d58816bd6bf93a878085d35d3ed4609efeb0acfa,2015-06-06 13:41:00 +0100,0.6493981
fe21fb810a1bd12b10c534923809423b5c1cf4d7,2015-06-05 11:10:28 +0100,1.0443634
1f28521e0ac81dcc660a5b9891f45a20306e093a,2015-06-05 10:33:03 +0100,0.6701042
20a98d863f00fc48f9c7fd783d8d0539c6be41f5,2015-04-09 10:04:30 +0100,0.0341551
180f75c2a0d15e54a7088bd5cb7a57342da5661d,2015-03-08 10:25:25 +0100,0.7615509
936e87c97ba57c75708a240d9bfe71215d84faa3,2014-12-22 00:41:13 +0000,1.0474190
653a3a4e18134803bf9cbe8668bcdd678844c995,2014-12-21 15:19:29 +0100,0.0845023
0fc188251069b73b293f79dba6f3e9e331ad7e91,2014-12-14 17:29:34 +0100,0.1324190
05e0e4674ce9995a1dc5962001747abce30e4f69,2014-11-16 12:25:05 +0100,0.8715972
4024dd0c98d71647b2001f186a92242314c987b2,2014-11-16 09:24:22 +0000,0.9328588
d30a131119c34ba166ccb7b01bc6201caa6f0831,2014-11-16 09:21:12 +0000,0.8787847
1ed9b9e2e2b62f6ef89558f98d786e9fcd649152,2014-11-15 18:56:52 +0100,0.0743866
9a5a4361c577d14cad303019f14ebc6d1ec01674,2014-11-15 15:37:03 +0000,0.0614583
39e3ef88c237e3f4cedc89cd36494a6d3f490812,2014-11-15 14:55:22 +0100,0.1217477
a305695f28cb15165a19c3871aec878a230a5105,2014-11-13 22:10:22 -0500,0.5622917
1e3bfcaf12405ebc7d55955418588d8a5a81a302,2014-10-16 02:39:38 +0700,0.0077431
4443c6f6d8e481db8142e79391ad0b65ebcf46e3,2014-10-15 20:02:45 +0700,0.2157755
6f6e7d01dce94668e178b26da547c4643ed3a6cc,2014-10-06 14:06:33 -0600,2.4272801
844ba211ceea11ad2aa81f6a55c518228dd33a53,2014-10-06 11:28:11 -0600,1.9980556
58eb4ce002aaa0431cdcc3026527051ac2fa18d5,2014-09-02 14:01:09 -0500,7.2246181
152afadef12e3dcb9ce92567d2e58269749d63b9,2014-08-18 13:33:02 -0300,4.9569213
9fef66ef7c3dbb156d0b235261ec499f81494eae,2014-08-15 17:21:01 -0600,0.0122917
63058786882f6a32649a0fdafae9cb425c95cd4e,2014-07-26 14:39:14 +0200,0.0788889
ed4812692e3a103444303b0a3dd1429bbdf9511c,2014-07-25 08:53:57 -0700,3.4728935
f751109cb240290cb946f8d4def0c7a5fb92569b,2014-07-05 16:37:10 -0700,1.2491088
e4708385fde278fbbff5428f756632455c2bcaf5,2014-06-17 14:10:40 -0400,0.0241204
66a99fa21076529a5e71996a8862597284403727,2014-06-17 09:54:39 -0700,0.0169213
dd57b89fcb8f009fc73f16efea9539e5888eb59d,2014-06-15 10:16:33 +0100,1.2228819
1181b8a4a95551659be6737e41e9fc9d23eb8df4,2014-06-06 14:05:41 +0200,7.8338079
5826dc52827254f44833acf678f429af94b4d636,2014-06-05 20:29:26 -0700,8.2982292
593b3c32bd299c7f03cf1a62173d0c4d23a4e975,2014-06-03 07:38:12 -0400,0.3198032
2a5c750ad151c51d875d41eb080e4c160e8a2627,2014-06-01 17:26:56 +0200,4.5946412
347cab4faef22e6c903c9a0a407a0da06805a3de,2014-05-29 15:38:21 -0700,0.2726852
61185bba72dbb13e4f5f233f6be790957a57914c,2014-05-28 17:12:01 -0700,0.2240162
3545f31bcf91065303c1adaa5154b28e8f8a5d78,2014-05-22 13:32:03 +0100,0.0860764
fce6a29428a7b57fdfb98178e3b27c0567471b9c,2014-05-21 18:59:01 -0300,51.9181250
d731f48ecea6ceeabc2b015b48655a9f9428a730,2014-05-21 18:57:46 -0300,5.2424190
8a95b4fca793eeb8adceffe697b55214509019eb,2014-05-20 09:37:04 -0700,19.9249653
4e32e47348473757280ca7a8d78edf6011fe65a3,2014-05-20 14:25:59 +0100,2.8714120
813ded775d2491bc12b55b8dbbb4a2e591e9dd15,2014-05-19 08:58:18 +0200,0.0578241
11932e978f980846d2c3326ff070ece7e65bf75c,2014-05-17 12:09:04 +0200,0.7051736
4a981307359d5886d7e982aad8cfdac84d21152c,2014-05-16 12:30:39 +0200,0.0344792
d2e96b5792367af5aa0140f7e2673d654bb266df,2014-05-08 19:49:59 -0700,4.8989005
b57ee15b12aacf70ccd13ad301f7ebb51d19439f,2014-05-07 16:43:57 -0700,0.0915625
c54e7ec9ca1417bee0409489ed12f3e0f942a784,2014-04-21 18:06:19 +0200,0.4420486
ecff136f69c33e978553c016e0777d9a94b76b3b,2014-04-17 16:01:17 -0400,0.1284954
438e6fe63dcead630c7068c676901847fa3f1a9d,2014-04-17 15:59:37 -0400,0.1032292
401be8a2062c359f7acea6b0ace30e96b8f30574,2014-04-14 18:23:01 -0400,0.2170718
63d0cbab042c981d6ef63a3193fb1fa0027db0fd,2014-04-13 19:12:15 -0400,0.0210301
248b9bb5544c1cf0b9f36091f0608814dedac6b5,2014-04-04 09:47:27 +0200,1.6651157
66cbd81456d5116f16191e0076931afd5839c49e,2014-04-02 08:35:42 -0700,0.0032639
09ab447d083558c0822acd58ab621e06c206ccba,2014-03-25 11:42:03 +0000,0.7974074
356f064c49f926dd771e6ee590b43c8ac5dc4efc,2014-03-19 21:01:24 -0700,6.6485995
bb2c58c70133b3a03437e7d45510b062cb31b36c,2014-03-15 09:26:53 +0800,0.2571528
cdf6eba1816669bd77a28da903d931b5a4b15992,2014-03-08 15:44:45 -0800,18.9635648
8fcc0140d075688e7b0565dea225f4380fc638c4,2014-03-04 12:33:51 -0800,0.0363426
a08f906556c14357852bbc9c4c7d10c6558dafcf,2014-03-02 15:31:11 +0100,0.2077546
4f7b7ef6837ee8e385785b164534fd5bc6c38e9f,2014-02-23 17:35:43 +0100,0.9796181
476abc7ea72fc7cbfed8e5a7b50b5d82e5d32105,2014-02-20 10:38:01 -0800,0.0129514
c03edb58f11c76ab8041a94fbb2ed51cff452e6f,2014-02-20 10:28:23 -0800,0.0094213
3c547a423f5394d816b5a942570abd904f07bfba,2014-02-17 01:16:49 +0000,3.1515046
9d95dd08e55df6ce193a955656400f2190ef390a,2014-02-15 13:05:27 +0100,0.0376736
e2f28572b745c6a8555b8bfd00df10c936c434c0,2014-02-09 20:39:07 +0100,30.3646759
38b4adc6960d28483124509aa363dadbe8cc17a6,2014-02-09 10:46:57 +0000,29.9770370
46a87214caf07f8b21adce5d1733d5d598d16e26,2014-02-09 10:12:22 +0000,76.2676042
7dd87aa305152d3ebe4ae5053878de0463a79480,2014-01-25 10:13:46 -0800,0.7274884
b9e0ea3cb4ad25f767c77cb85a05f800aefda65b,2014-01-25 03:57:29 -0800,0.4651968
89df51803ef6e3990fbe7854818a3a3361639568,2014-01-23 20:21:11 +0000,0.6808102
0b6b1ee24237e42cd4fb56c5995a88764a1833e8,2014-01-23 12:08:59 -0800,0.4902778
d01edbcddac0e533135f2263ce2d6c1df18dc61e,2014-01-23 07:14:28 -0800,0.0014468
a5ec11c4bbb8f82e02871f154b3cfe0008b00a2b,2014-01-22 03:45:30 -0800,0.0032870
8606785faad2ce637d5265726f3b4adba5bd1286,2014-01-21 04:46:14 -0800,0.7532176
e8d4aed3b97493a050f69dca1f6562991d5c511b,2014-01-19 09:30:27 -0800,0.0039699
66f546b90624297858b0f958abbe5c2b3e8bdffb,2014-01-19 06:11:44 -0800,30.7658565
54d396ff8500b56b81e0b131cd9158359179e5ca,2014-01-16 13:47:44 -0800,1.0121181
