Hash do merge,Data do merge,Branching Time
ab2201e8c42c6af731a73d0e099085e17e1c6db3,2017-05-23 16:43:44 -0400,115.0149653
9fe5852ce8e9a3ccc12465da41dac13901abf381,2016-10-24 11:42:21 -0400,20.8849306
ccd56161b2b1beab79b440a8250a34e498c4d552,2016-10-11 13:11:08 -0400,7.9476157
c734a870286250f0e56d7585ec4c15fa8b87fec6,2016-07-29 10:13:04 -0400,11.0595370
8e241f209faa1dd2182c9fdc9c352d8806504a4e,2016-05-13 11:42:25 -0400,1.1445370
b139c4ac61806c9c0e44c1871fdbce784a0f9d9f,2016-05-04 09:29:55 -0400,1.9092477
7d5e21b7651fcabe62fe84b6c827f93c5ec6ac36,2016-04-26 15:17:34 -0400,0.9233102
d6ec821786c5cbac4340545d8065c4b32d144b02,2016-04-25 11:58:34 -0400,7.0393750
2dfb487fd7e8338c2e979194f1a0143e58bcca2a,2016-04-25 11:41:11 -0400,3.4612500
218cbef6ef0834d867ccad6a95e4522ce021954c,2016-04-21 20:47:50 -0400,3.2365741
2370d2127828a8bf1c0344913faa20f17fbcee7e,2016-04-20 10:56:06 -0400,0.9873958
65ca5ce7774fcff84853db0e651778aa5276d6d1,2016-04-19 10:42:19 -0400,3.5104282
6aecdc22995d4a9c7b20c61cdab360b8d873027c,2016-04-14 13:37:06 -0400,2.0519213
06b2efcda0d4612eccdaf8b79ae428fd079f2dfb,2016-04-12 20:05:43 +0200,0.1056597
6535013c330e801ecf0b23c437865a7fb344486d,2016-04-12 10:51:54 -0400,0.6335532
32b5574c7cfd00e49d4249e55653543b5dd1bc2e,2016-04-12 09:47:18 -0400,0.5911343
f2acc20cac094afb23ce997df84cf5cbffa773c2,2016-04-12 11:10:17 +0200,0.4196181
5697be912bc4aa455bfe343f50afdd41caae1a2f,2016-04-11 13:47:51 -0400,5.1361574
03fd1951e930d4d4754204fdc532ca493e924a1b,2016-03-10 13:47:19 -0500,0.1142477
f351d27db6c2b95aa0256a6df585a5be55693a49,2016-02-22 14:46:37 -0500,8.2089236
fddd2c240452e6c8990c4ef75e0265b455aa7968,2015-11-30 12:28:02 -0500,2.8313194
729766fd3968585c384837b10614c3f6f9b096b4,2015-09-11 14:06:46 +0200,164.1247801
577e1b28fa5ddd8c2455b18ab288bce29f3548dd,2015-09-01 15:09:02 -0500,0.0470833
f1a296ddba9d8cf7e9d5b32e418a87f8cd1142be,2015-03-31 00:04:31 +0200,0.0124769
cdfe913241d4717d4a6b83773f4e94bc5286ae77,2015-01-21 16:01:52 -0500,0.0020370
930f45e131c9370bc328a2740aad79007f9021ca,2015-01-21 22:04:44 +0100,0.0110532
c585d5af1336d14ff92b3a859fcb6fc0ab695f07,2015-01-21 15:29:52 -0500,0.0173264
ac4eb9e368ca6f111f97b6e9d93ee0dd4973d7a7,2014-11-08 16:30:28 +0100,49.5796412
4df6fec3a8dcb5778490f52c5e41132fe446477c,2014-08-23 10:16:24 -0400,0.8653472
4f785dde0c488bacf3da9a9b6e8402574b2cefa8,2014-08-22 19:38:10 +0200,0.0010069
54059745fcd162a902b16c7de8a860c5b0edf8a8,2014-08-20 18:52:15 +0200,96.6763194
ff96aa697b1d5d892dc0b29d57e9d1f67974f916,2014-05-28 11:14:05 +0200,0.0354861
c23a6b6463061486c2bb4fdcdcbf75341225c5ec,2014-05-22 12:22:12 +0200,1.1529977
8eaea1562b138def1046ac71054b0c9886c29504,2014-05-14 08:41:19 -0500,0.2060532
eda195a9872a2c7bb6dde9fabe5500e72aed71b8,2013-11-28 21:46:22 +0100,10.4789468
849af133abc7b8144af442a004ae363df58e543b,2013-11-28 20:40:51 +0100,9.3345718
c9c69a600efd5c1e57bb20f6eeda98d70c01d189,2013-11-27 09:18:17 -0800,0.0860648
c0a24d9b583901b2070f166722e51c8634733279,2013-10-26 22:20:51 +0200,1.2068056
cb99fb3701f5d2c5d238729e4d2cd70a4129cb1e,2013-10-19 09:54:46 -0400,0.1637616
7fef54c650b0c6cbf95f327848b248583ad28b9e,2013-10-16 14:34:20 -0400,0.0122106
dbc79b81a376569987c2c1b030f0a2fd62b4941c,2013-10-15 07:59:49 -0400,1.0346181
2899b8a25fc0ec044f1b9dfc9569e84214b61646,2013-10-13 12:31:09 -0400,0.0986690
4ce9cfe0367010bb5a44b80fa79284cb935a0ccf,2013-10-12 08:23:01 -0400,0.0177662
ac92a560fb680173cdb1e2b20591be8ec42d37ea,2013-10-09 17:00:57 -0400,0.1413542
53c8b30ca7694c128b6f3d8a8afb809dc9cb5b05,2013-10-06 10:09:43 -0400,3.8152662
495649eaea4b058ce4ffe5253ca76cb329e291ab,2013-09-30 18:22:41 -0400,100.9653935
4f24465ea5bff8e6bf9d852765e0adb2b8cbe86b,2013-08-21 03:01:50 -0700,32.0081481
77cdc244f6be655a6eab5f8ab1a9fe86cddf5cf9,2013-08-21 02:59:59 -0700,32.0078125
a43d6eb30314b0b5fd0743e0406bc7fe30c6dbd4,2013-08-21 02:59:30 -0700,32.0071875
42779ff14795101d7e323f27f30af751becbe254,2013-08-21 02:58:36 -0700,32.0045370
1ffffd0321eae379edfc8b08d22018e6e71fca7d,2013-07-19 08:10:18 -0700,27.6479398
d7ca3dd379e4f9d4bf52603c99b11dcf983d8d7e,2013-07-19 07:42:28 -0700,27.6476042
f506539873a574caed9a6856c91f6278c0a6c13f,2013-06-15 06:26:44 -0700,0.8586458
692fba163d008ce053f83227de4d9ec38cdd3f88,2013-06-14 17:14:26 -0400,0.1743634
8bafdcca803eb1756f5b7a81af3fe73060daeec9,2013-06-14 16:48:56 -0400,0.0684028
09ed5e1583a7c74bacd185874254a0a5e6570b29,2013-06-14 13:42:50 -0700,0.0617477
1ba1537c9bcb66620ef007247cc8a6dd8ad99f16,2013-06-12 11:20:51 -0700,0.0878472
1b69abcdc25e4e3e220ccb917e83b44fa1e45785,2013-06-12 14:03:33 -0400,0.0776852
453ccfc21428407ead82746eb30dc3b7652f2669,2013-06-12 06:54:07 -0700,32.4524884
fdd4ba8a254d9bc440f903c15a49f27835da42c8,2013-06-03 08:13:35 -0500,4.0254514
03fb019d8b3e3e435229e5a70db654e929b187b6,2013-05-30 07:46:51 -0500,6.8070949
fab96da26748b9160b6d652d0d0252c9c7117a0a,2013-05-23 08:21:52 -0500,5.4961227
6a92a06a59423c99213724d8f1bee47b7e07597b,2013-05-10 16:27:28 -0700,0.2390856
ee55c859d23af4a3d4825610815ed5926c417101,2012-06-16 09:37:02 -0700,9.9610185
3aa4f2be5c0a7e93d14431a82fce81681022541d,2012-06-14 17:08:33 -0400,0.0352315
956acc409327c32ae4086c9229881e07aa7d57c3,2012-06-14 16:59:44 -0400,0.0332407
dda45fa321ccfd2fb79db50d0e73341688ef6e29,2012-06-14 03:38:48 +0200,8.0878819
c3b59a2ef26b8fa865a9eebc07aece9401c0cc53,2012-06-13 13:37:45 -0700,4.2089352
440f988a69a9e3f374bac07713be8a34586540c9,2012-06-05 09:47:15 +0200,0.3630324
a21ac2a32306ea309d3050f714255126f4ddce7b,2012-06-04 15:10:43 -0400,0.1284375
563a6f3cba56ac802af9d898c5b9a3401e6faabf,2012-03-09 07:12:37 -0800,1.4231366
4b3b3a0c9c33ee44aaddff1514460245b9bf7501,2012-03-08 23:50:47 -0500,1.1996528
