Hash do merge,Data do merge,Branching Time
9d3273846aa8906d38890c410b62fb09a4992018,2019-09-06 16:29:45 -0400,21.9815741
36b5653dd5f2920058604cbf0ba37c0ab0061b09,2018-12-16 11:06:44 -0500,0.1358681
691aa99341f15b3512ba74f5598a7a997565244b,2018-12-11 20:52:25 -0500,8.9071528
46c62b3c82d6d8dc30e7a19f9db35fe09451116f,2017-08-28 23:11:04 -0400,0.9152431
7d1cabd5fa3d04fd4a21242be721bc2a6ca58f09,2017-08-07 20:59:02 -0400,13.8372222
69db7924ba29e22459f72a754967fa5d8439f47b,2017-08-07 12:05:52 -0400,0.2590278
44bfeee5e3184de7078284c8ab73b60d719401e7,2017-08-06 21:48:33 -0400,0.2855556
a503f147818d671fd8dddcba09d5ae8048f3417b,2017-07-31 11:55:13 -0400,3.3010417
7bab9d4674e16d55f752ffc7808ba2ac4e168248,2017-07-31 11:53:23 -0400,5.6107755
a894175edbc13bfa643deac4e3eaf624fdb007fc,2017-07-14 11:29:41 -0400,0.1815278
6c7fe8e7ca7b89e4314d6c334da78043355dd118,2017-06-25 19:44:21 -0400,0.0902546
de9148a3575be65844b320d7b9a961706100db7c,2017-05-06 19:08:12 -0400,0.0086921
c6e50249d0ce790b5281887e87c1b4eb811807a5,2017-02-19 16:46:38 -0500,97.2796991
1857be8b6e0274003295e8a2179799f6281f057b,2016-12-13 12:52:12 -0500,3.6767824
78c41e4e70d29d3150f7c166670183015c56b12c,2016-11-17 12:53:18 -0500,3.8041551
63d4825acedcb5d4f8db9fb74eb518568297e6b8,2016-11-09 10:19:17 -0500,0.2631366
9b7c4da145d89a1b0c2d96aa1cc50a631af1f192,2016-10-14 23:58:09 -0400,0.4997222
14ed09acfeddb3c6ce22db04e4554ec8feedb88c,2016-10-04 20:52:58 -0400,2.1451852
070507f9b257107b615306e8ab1f6b0b8c3d4d6b,2016-09-26 11:41:36 -0400,0.2982755
7691312acf5de339caf24c4b450f3674b0fce4f6,2016-09-26 11:39:43 -0400,0.1954514
63ea6185c4ec7351b184388589717bab4b786cf1,2016-09-18 21:43:35 +0100,6.1666551
d15d8e17515bbbf550e97f22ddbf92d366fe9dd4,2016-09-18 21:41:30 +0100,6.1571759
480b7640c84f5fc48c81f97e80234fc287d54c0a,2016-09-18 21:27:51 +0100,6.0919329
4b9216b42e257f0b1dbb2ae92740b02a90ceec49,2016-09-12 22:07:31 +0200,0.0425000
a70be3219ec2cc9b46f597b7042a80e3fbb75334,2016-09-12 20:56:07 +0200,0.0425000
d16fd07eb0cd9bbea426fc46717cb17d21a643e3,2016-09-12 20:03:26 +0200,0.0425000
edc18fec230ba613147b7288f669bd308610726a,2016-09-12 19:10:12 +0200,0.0101042
2280fece32d8c9a89b57dd2bd9aac78d8014865a,2016-09-04 13:19:29 -0400,24.2115509
cefb03adfd672891e65166403cfc70709f73d6a8,2016-06-20 11:50:59 +0700,1.7276852
017446f700f5e0139a6f63a05075fd6eba78d3f1,2016-06-09 22:27:33 +0100,10.1321644
55f19b68e91d3c1a14ccd7d4e226e642e167bef8,2016-04-25 16:05:49 -0700,0.0350694
562a09b0207a0f321bcf8918b86d0a6fc3a113ca,2016-04-10 11:08:59 +0200,22.6710764
3388903092abef50326944f0aeae1cd94328e356,2016-04-04 23:04:17 +0700,27.6422454
e6d178017a424cc0e3d44b81306a3be2336c23c3,2016-04-03 15:02:33 -0400,0.3118171
